"styles_ndsLink__GUaai href","styles_styledBodyMdText__lJVEV","styles_ndsTruncate__0rtO0","styles_ndsLink__GUaai","styles_ratingsAndReviews__B6_gt href","h-text-bold 2","h-text-greenDark","h-text-grayDark","styles_btn__1hjpW","h-text-grayDark 2","styles_styledBodyMdText__lJVEV 2","styles_styledBodySmText__v0z_0"
"https://www.target.com/p/slickblue-women-s-casual-mid-blue-cotton-denim-flare-midi-jeans-high-waist-with-buckle-self-tie-belt-front-cut-out/-/A-1002998536?preselect=1002998537#lnk=sametab","$32.99","Slickblue Women's Casual Mid Blue Cotton Denim Flare Midi Jeans, High Waist with Buckle Self-Tie Belt, Front Cut-Out","Slickblue","","Shipping","arrives Thu, Apr 23","Shipping dates may vary","Add to cart","","",""
"https://www.target.com/p/women-s-wide-leg-denim-jeans-belted-pants-with-relaxed-fit-tied-waist-casual-pants/-/A-1010083032?preselect=1010083033#lnk=sametab","$49.99","Women's Wide-Leg Denim Jeans Belted Pants With Relaxed Fit Tied Waist Casual Pants","Garvee","","Shipping","arrives Tue, Apr 21","Shipping dates may vary","Add to cart","reg","$59.99","Sale"
"https://www.target.com/p/stretch-denim-maternity-jeans-with-high-rise-supportive-waistband-skinny-fit-roll-cuff-for-everyday-comfort-style-black-m/-/A-1010609637?preselect=1010609637#lnk=sametab","$43.99","Stretch Denim Maternity Jeans with High-Rise Supportive Waistband – Skinny Fit Roll Cuff for Everyday Comfort & Style Black M","Garvee","","Shipping","arrives Tue, Apr 21","Ships free -","Add to cart","reg","$100.00","Sale"
"https://www.target.com/p/anna-kaci-women-s-stretch-skinny-distressed-jeans/-/A-91791571?preselect=91791600#lnk=sametab","$27.99","Anna-Kaci Women's Stretch Skinny Distressed Jeans","Anna-Kaci","[object Object]","Shipping","arrives Sat, Apr 18","Shipping dates may vary","Add to cart","reg","$40.00 - $44.00","Sale"
"https://www.target.com/p/ellos-women-s-plus-size-bootcut-5-pocket-jeans/-/A-90379278?preselect=90379289#lnk=sametab","$39.99 - $53.99","Ellos Stretch Mid-Rise Bootcut Jeans","ellos","[object Object]","Shipping","arrives Fri, Apr 24","Shipping dates may vary","Add to cart","reg","$82.90","Sale"
"https://www.target.com/p/alfred-dunner-women-s-super-stretch-comfort-short-length-jeans/-/A-1002498407#lnk=sametab","$29.99","Alfred Dunner Women's Super Stretch Comfort Short Length Jeans , Black , 12","Alfred Dunner","","Shipping","arrives Thu, Apr 23","Ships free -","Add to cart","reg","$34.99","Sale"
"https://www.target.com/p/ellos-women-s-plus-size-wide-leg-crop-jeans/-/A-90380224?preselect=1009624588#lnk=sametab","$37.99 - $38.99","Ellos Lightweight Wide-Leg Crop Mid-Rise Elastic Waist Jeans","ellos","","Shipping","arrives Fri, Apr 24","Shipping dates may vary","Add to cart","reg","$76.90 - $78.90","Sale"
"https://www.target.com/p/kancan-essentials-miley-high-rise-cropped-flare-jeans/-/A-1006588181?preselect=1006588189#lnk=sametab","$47.96","KanCan Essentials Miley High Rise Cropped Flare Jeans","KanCan Essentials","","Shipping","arrives Fri, Apr 17","Shipping dates may vary","Add to cart","reg","$63.95","Sale"
"https://www.target.com/p/catherines-women-s-plus-size-petite-right-fit-curvy-jean/-/A-92106647?preselect=92298402#lnk=sametab","$41.99","Catherines Petite Right Fit Curvy Jean","Catherines","","Shipping","arrives Fri, Apr 24","Shipping dates may vary","Add to cart","reg","$69.95","Sale"
"https://www.target.com/p/lascana-women-s-split-hem-cropped-jeans-solid/-/A-93052628?preselect=93052631#lnk=sametab","$47.97","Women's Split Hem Cropped Jeans - LASCANA","Lascana","[object Object]","Shipping","arrives Wed, Apr 22","Shipping dates may vary","Add to cart","reg","$79.95","Sale"
"https://www.target.com/p/roaman-s-women-s-plus-size-petite-straight-leg-comfort-stretch-jean/-/A-1003884252?preselect=1003884274#lnk=sametab","$37.99","Roaman's Petite Plus Size Comfort Stretch Straight Leg Jean","Roaman's","","Shipping","arrives Fri, Apr 24","Shipping dates may vary","Add to cart","reg","$59.99","Sale"
"https://www.target.com/p/allegra-k-women-s-skinny-ankle-jegging-high-rise-casual-work-denim-pants/-/A-92584357?preselect=92584359#lnk=sametab","$37.99","Allegra K Women's Skinny Ankle Jegging High Rise Casual Work Denim Pants","Allegra K","[object Object]","Shipping","arrives Mon, Apr 27","Shipping dates may vary","Add to cart","reg","$50.69","Sale"
"https://www.target.com/p/kancan-essentials-tiffany-low-rise-straight-jeans/-/A-1009360892?preselect=1009360908#lnk=sametab","$69.37","KanCan Essentials Tiffany Low Rise Straight Jeans","KanCan Essentials","","Shipping","arrives Fri, Apr 17","Shipping dates may vary","Add to cart","reg","$92.50","Sale"
"https://www.target.com/p/ellos-women-s-plus-size-straight-stretch-jeans/-/A-90377581?preselect=92623305#lnk=sametab","$54.99","Ellos Stretch Mid-Rise Adjustable Waist Straight Jean","ellos","","Shipping","arrives Fri, Apr 24","Shipping dates may vary","Add to cart","reg","$88.90","Sale"
"https://www.target.com/p/kancan-essentials-ivanna-high-rise-wide-leg-jeans/-/A-1009360971?preselect=1009361030#lnk=sametab","$47.96","Kancan Essentials Ivanna High Rise Wide Leg Jeans","KanCan Essentials","","Shipping","arrives Fri, Apr 17","Shipping dates may vary","Add to cart","reg","$63.95","Sale"
"https://www.target.com/p/women-s-distressed-look-jeggings-lascana/-/A-1003297306?preselect=1006026300#lnk=sametab","$38.97 - $64.95","Women's Zipper Detail Jeans - LASCANA","Lascana","[object Object]","Shipping","arrives Wed, Apr 22","Shipping dates may vary","Add to cart","","","Select items on sale"
"https://www.target.com/p/alfred-dunner-women-s-elastic-waist-denim-jeans/-/A-1001581988?preselect=1001582001#lnk=sametab","$34.99","Alfred Dunner Women's Elastic Waist Denim Jeans","Alfred Dunner","","Shipping","arrives Thu, Apr 23","Shipping dates may vary","Add to cart","reg","$49.50","Sale"
"https://www.target.com/p/samii-ryan-smiley-garden-straight-leg-jean-white/-/A-1005707453?preselect=1004848685#lnk=sametab","$160.00","Samii Ryan | Smiley Garden Straight Leg Jean, White","Samii Ryan","","Shipping","arrives Fri, Apr 17","Shipping dates may vary","Add to cart","","",""
"https://www.target.com/p/catherines-women-s-plus-size-petite-right-fit-curvy-crop-jean/-/A-92107785?preselect=1002592059#lnk=sametab","$39.99","Catherines Petite Right Fit Curvy Crop Jean","Catherines","","Shipping","arrives Fri, Apr 24","Shipping dates may vary","Add to cart","reg","$69.95","Sale"
"https://www.target.com/p/boardwalk-beauty-wide-leg-crop-jeans/-/A-1004417313?preselect=1004417315#lnk=sametab","$20.00","Boardwalk Beauty Wide Leg Crop Jeans","ModCloth","[object Object]","Shipping","arrives Thu, Apr 23","Shipping dates may vary","Add to cart","reg","$79.00","Sale"
"https://www.target.com/p/wallflower-women-s-fearless-curvy-super-high-rise-denim-27-bootcut-ankle-insta-vintage-juniors-jeans-white-5/-/A-1010625778?preselect=1010625778#lnk=sametab","$62.00","WallFlower Women's Fearless Curvy Super High-Rise Denim 27"" Bootcut Ankle Insta Vintage Juniors Jeans, White, 5","WallFlower","","Shipping","arrives Mon, Apr 20","Ships free -","Add to cart","","",""
"https://www.target.com/p/avenue-men-s-big-tall-stretch-girlfriend-dark-wash-jean-average-length/-/A-93107377?preselect=1005605380#lnk=sametab","$31.99","Avenue Denim Slim Stretch Jean","AVENUE","[object Object]","Shipping","arrives Fri, Apr 24","Shipping dates may vary","Add to cart","reg","$79.95","Sale"
"https://www.target.com/p/ellos-women-s-plus-size-back-elastic-bootcut-jeans/-/A-90379350?preselect=90379360#lnk=sametab","$45.99","Ellos Stretch Mid-Rise Back Elastic Bootcut Jeans","ellos","","Shipping","arrives Fri, Apr 24","Shipping dates may vary","Add to cart","reg","$76.90","Sale"
"https://www.target.com/p/coolmee-women-s-high-rise-skinny-stretch-ripped-jeans-high-waisted-destroyed-denim-pants/-/A-1009245406?preselect=1009245429#lnk=sametab","$41.29 - $42.99","Coolmee Women's High Rise Skinny Stretch Ripped Jeans High Waisted Destroyed Denim Pants","Coolmee","","Shipping","arrives Sat, Apr 18","Shipping dates may vary","Add to cart","reg","$69.99","Sale"
"https://www.target.com/p/catherines-women-s-plus-size-petite-right-fit-moderately-curvy-jean/-/A-92097992?preselect=92229418#lnk=sametab","$41.99 - $42.99","Catherines Petite Right Fit Moderately Curvy Jean","Catherines","","Shipping","arrives Fri, Apr 24","Shipping dates may vary","Add to cart","reg","$69.95","Sale"
"https://www.target.com/p/catherines-women-s-plus-size-right-fit-curvy-jean/-/A-1005097365?preselect=1005097370#lnk=sametab","$41.99","Catherines Right Fit Curvy Jean","Catherines","","Shipping","arrives Fri, Apr 24","Shipping dates may vary","Add to cart","reg","$69.95","Sale"
"https://www.target.com/p/clearlove-high-rise-3-inseam-denim-shorts-trendy-front-button-a-line-jean-shorts-raw-hem-denim-bottoms-frayed-denim-shorts-with-pockets/-/A-1008980166?preselect=1008980169#lnk=sametab","$32.99","Clearlove High Rise 3"" Inseam Denim Shorts Trendy Front Button A Line Jean Shorts Raw Hem Denim Bottoms Frayed Denim Shorts with Pockets","Clearlove","","Shipping","arrives Sat, Apr 18","Shipping dates may vary","Add to cart","reg","$55.99","Sale"
"https://www.target.com/p/coolmee-women-s-bell-jeans-stretch-bootcut-jeans-90s-denim-pants-with-large-pockets/-/A-1010314472?preselect=1010314473#lnk=sametab","$45.49 - $46.99","Coolmee Women's Bell Jeans Stretch Bootcut Jeans 90s Denim Pants with Large Pockets","Coolmee","","Shipping","arrives Sat, Apr 18","Shipping dates may vary","Add to cart","reg","$69.99","Sale"
"https://www.target.com/p/samii-ryan-smiley-garden-straight-leg-jean-denim/-/A-1005707454?preselect=1004848716#lnk=sametab","$160.00","Samii Ryan | Smiley Garden Straight Leg Jean, Denim","Samii Ryan","","Shipping","arrives Fri, Apr 17","Shipping dates may vary","Add to cart","","",""
"https://www.target.com/p/kancan-essentials-constance-high-rise-bootcut-jeans/-/A-1006063017?preselect=1006063019#lnk=sametab","$49.46 - $65.95","KanCan Essentials Constance High Rise Bootcut Jeans","KanCan Essentials","","Shipping","arrives Fri, Apr 17","Shipping dates may vary","Add to cart","","","Select items on sale"
"https://www.target.com/p/womens-high-waisted-jeans-stretchy-straight-leg-loose-fit-tummy-control-raw-hem-denim-pants/-/A-1010733523?preselect=1010733526#lnk=sametab","$45.99","Womens High Waisted Jeans Stretchy Straight Leg Loose Fit Tummy Control Raw Hem Denim Pants","YesFashion","","Shipping","arrives Sat, Apr 18","Shipping dates may vary","Add to cart","reg","$49.99","Sale"
"https://www.target.com/p/garvee-women-s-high-waisted-wide-leg-barrel-jeans-light-wash-denim-seam-detail-baggy-cargo-pants-relaxed-fit-straight-trousers/-/A-1010043251?preselect=1010043250#lnk=sametab","$37.99","Garvee Women's High Waisted Wide Leg Barrel Jeans Light Wash Denim Seam Detail Baggy Cargo Pants Relaxed Fit Straight Trousers","Garvee","","Shipping","arrives Tue, Apr 21","Shipping dates may vary","Add to cart","reg","$82.99","Sale"
"https://www.target.com/p/women-s-high-waisted-jeans-lascana/-/A-1004784578?preselect=1004784580#lnk=sametab","$47.97","Women's High Waisted Jeans - LASCANA","Lascana","[object Object]","Shipping","arrives Wed, Apr 22","Shipping dates may vary","Add to cart","reg","$79.95","Sale"
"https://www.target.com/p/poetic-justice-women-s-curvy-fit-dark-blue-stretch-denim-distressed-flare-jeans/-/A-1001974958?preselect=1001974963#lnk=sametab","$58.50","Poetic Justice Women's Curvy Fit Dark Blue Stretch Denim Distressed Flare Jeans","Poetic Justice","[object Object]","Shipping","arrives Wed, Apr 22","Shipping dates may vary","Add to cart","reg","$78.00","Sale"
"https://www.target.com/p/taylor-barrel-leg-jean/-/A-1007756057?preselect=1007756068#lnk=sametab","$110.00","Taylor Barrel Leg Jean","Petal and Pup","","Shipping","arrives Sat, Apr 18","Shipping dates may vary","Add to cart","","",""
"https://www.target.com/p/kancan-essentials-janice-high-rise-jeans/-/A-1006628030?preselect=1006628029#lnk=sametab","$44.96 - $59.95","KanCan Essentials Janice High Rise Jeans","KanCan Essentials","","Shipping","arrives Fri, Apr 17","Shipping dates may vary","Add to cart","","","Select items on sale"
"https://www.target.com/p/roaman-s-women-s-plus-size-petite-iconic-wide-leg-jean/-/A-1003906332?preselect=1003906362#lnk=sametab","$49.99","Roaman's Petite Plus Size 24/7 Stretch Wide Leg Jean","Roaman's","","Shipping","arrives Fri, Apr 24","Shipping dates may vary","Add to cart","reg","$89.99","Sale"
"https://www.target.com/p/alfred-dunner-women-s-super-stretch-comfort-short-length-jeans/-/A-1002498316#lnk=sametab","$29.99","Alfred Dunner Women's Super Stretch Comfort Short Length Jeans , Dark Denim , 14","Alfred Dunner","","Shipping","arrives Thu, Apr 23","Ships free -","Add to cart","reg","$34.99","Sale"
"https://www.target.com/p/kancan-essentials-estelle-women-s-high-rise-slim-straight-jeans/-/A-1009360954?preselect=1009360974#lnk=sametab","$47.96 - $63.95","Kancan Essentials Estelle Women’s High Rise Slim Straight Jeans","KanCan Essentials","","Shipping","arrives Fri, Apr 17","Shipping dates may vary","Add to cart","","","Select items on sale"
"https://www.target.com/p/woman-within-women-s-plus-size-7-day-denim-capri/-/A-92130045?preselect=92466100#lnk=sametab","$36.99","Woman Within 7-Day Elastic-Waist Pull-On Cotton Denim Capri Jeans","Woman Within","","Shipping","arrives Fri, Apr 24","Shipping dates may vary","Add to cart","reg","$39.99","Sale"
"https://www.target.com/p/blueming-barrel-jeans-for-women-trendy-high-waist-casual-wide-leg-baggy-stretch-denim-trouser-ankle-pants/-/A-1006625361?preselect=1006625367#lnk=sametab","$47.99","BLUEMING Barrel Jeans for Women Trendy High Waist Casual Wide Leg Baggy Stretch Denim Trouser Ankle Pants","BLUEMING","[object Object]","Shipping","arrives Fri, Apr 17","Shipping dates may vary","Add to cart","reg","$59.99","Sale"
"https://www.target.com/p/catherines-women-s-plus-size-petite-everyday-jean/-/A-92096420?preselect=92096427#lnk=sametab","$45.99","Catherines Petite Everyday Jean","Catherines","","Shipping","arrives Fri, Apr 24","Shipping dates may vary","Add to cart","reg","$59.95","Sale"
"https://www.target.com/p/clearlove-womens-high-waisted-flared-jeans-stretch-bell-casual-denim-pants-butt-lifting-slim-fit-trousers-with-pockets/-/A-1010841545?preselect=1010841551#lnk=sametab","$44.99","Clearlove Womens High Waisted Flared Jeans Stretch Bell Casual Denim Pants Butt Lifting Slim Fit Trousers with Pockets","Clearlove","","Shipping","arrives Sat, Apr 18","Shipping dates may vary","Add to cart","reg","$59.99","Sale"
"https://www.target.com/p/jessica-london-women-s-plus-size-comfort-waist-stretch-denim-straight-leg-jean/-/A-89122921?preselect=89129930#lnk=sametab","$45.99 - $50.99","Jessica London Comfort Waist Stretch Denim Straight-Leg Jean","Jessica London","[object Object]","Shipping","arrives Fri, Apr 24","Shipping dates may vary","Add to cart","reg","$79.99 - $89.99","Sale"
"https://www.target.com/p/coolmee-wide-leg-jeans-for-women-high-waisted-denim-pants-fashion-jeans-casual-bottom-with-pockets/-/A-1006563127?preselect=1006563129#lnk=sametab","$40.99 - $57.99","Coolmee Wide Leg Jeans for Women High Waisted Denim Pants Fashion Jeans Casual Bottom with Pockets","Coolmee","","Shipping","arrives Sat, Apr 18","Shipping dates may vary","Add to cart","reg","$86.99 - $117.98","Sale"
"https://www.target.com/p/kancan-essentials-women-s-amma-mid-rise-wide-leg-jeans/-/A-1010574997?preselect=1010574999#lnk=sametab","$75.95","Kancan Essentials Women's Amma Mid Rise Wide Leg Jeans","KanCan Essentials","","Shipping","arrives Fri, Apr 17","Shipping dates may vary","Add to cart","","",""
"https://www.target.com/p/lands-end-women-s-adaptive-lycra-high-rise-pull-on-flare-jeans/-/A-1002271311?preselect=1002271333#lnk=sametab","$69.96","Lands' End Women's Adaptive Lycra High Rise Pull On Flare Jeans","Lands' End","","Shipping","arrives Thu, Apr 23","Shipping dates may vary","Add to cart","reg","$99.95","Sale"
"https://www.target.com/p/woman-within-women-s-plus-size-flex-fit-pull-on-wide-leg-denim-jean/-/A-92015956?preselect=92015955#lnk=sametab","$36.99","Woman Within Flex-Fit Pull-On Wide-Leg Denim Jean","Woman Within","","Shipping","arrives Fri, Apr 24","Shipping dates may vary","Add to cart","reg","$54.99","Sale"
"https://www.target.com/p/avenue-men-s-big-tall-petite-knit-pull-on-jean/-/A-93106883?preselect=93106890#lnk=sametab","$33.99","Avenue Petite Tapered Knit Pull On Jean","AVENUE","","Shipping","arrives Fri, Apr 24","Shipping dates may vary","Add to cart","reg","$59.95","Sale"
"https://www.target.com/p/alfred-dunner-women-s-classic-pull-on-elastic-waist-denim-jeans-denim-20/-/A-1001593179#lnk=sametab","$29.99","Alfred Dunner, Women's Classic Pull-On Elastic Waist Denim Jeans, Denim, 20","Alfred Dunner","[object Object]","Shipping","arrives Thu, Apr 23","Ships free -","Add to cart","reg","$49.50","Sale"
"https://www.target.com/p/lascana-women-s-lace-up-jeggings/-/A-94204601?preselect=94204606#lnk=sametab","$47.97 - $79.95","Women's Lace Up Jeggings - LASCANA","Lascana","[object Object]","Shipping","arrives Wed, Apr 22","Shipping dates may vary","Add to cart","","","Select items on sale"
"https://www.target.com/p/ellos-women-s-plus-size-high-waist-wide-leg-jeans/-/A-90380648?preselect=90380647#lnk=sametab","$47.99","Ellos High-Waist Wide-Leg Stretch Jeans","ellos","","Shipping","arrives Fri, Apr 24","Shipping dates may vary","Add to cart","reg","$88.90","Sale"
"https://www.target.com/p/forever-21-women-s-rhinestone-heart-embellished-wide-leg-jeans/-/A-1009332221?preselect=1009332223#lnk=sametab","$40.00","Forever 21 Women’s Rhinestone Heart Embellished Wide Leg Jeans","Forever 21","","Shipping","arrives Tue, Apr 21","Shipping dates may vary","Add to cart","","",""
"https://www.target.com/p/woman-within-women-s-plus-size-secret-solutions-tummy-smoothing-straight-leg-jean/-/A-92041131?preselect=92041143#lnk=sametab","$39.99","Woman Within Stretch Built-In Slimming Panel Straight Leg Jeans","Woman Within","","Shipping","arrives Fri, Apr 24","Shipping dates may vary","Add to cart","reg","$64.99","Sale"
"https://www.target.com/p/alfred-dunner-petite-women-s-super-stretch-comfort-short-length-jeans/-/A-1002498400#lnk=sametab","$29.99","Alfred Dunner Petite Women's Super Stretch Comfort Short Length Jeans , Black , 6P","Alfred Dunner","","Shipping","arrives Thu, Apr 23","Ships free -","Add to cart","reg","$54.00","Sale"
