retailer,product_id,product_name,brand,color,sale_price,regular_price,on_sale,material,stretch,rise,fit,url,description
Kohls,6843306,Juniors' Plus Size SO® Low Rise Jeggings,SO,Medium,,32.99,,"72% cotton, 23% recycled polyester, 3% rayon, 2% spandex",Yes,Low rise sits on the hip,Jegging,https://www.kohls.com/product/prd-6843306/,Juniors' Plus Size SO® Low Rise Jeggings
Kohls,6843306,Juniors' Plus Size SO® Low Rise Jeggings,SO,Faded Black,,32.99,,"72% cotton, 23% recycled polyester, 3% rayon, 2% spandex",Yes,Low rise sits on the hip,Jegging,https://www.kohls.com/product/prd-6843306/,Juniors' Plus Size SO® Low Rise Jeggings
Kohls,6843306,Juniors' Plus Size SO® Low Rise Jeggings,SO,Clean Light,,32.99,,"72% cotton, 23% recycled polyester, 3% rayon, 2% spandex",Yes,Low rise sits on the hip,Jegging,https://www.kohls.com/product/prd-6843306/,Juniors' Plus Size SO® Low Rise Jeggings
Kohls,7516530,Juniors' SO® Curvy Low Rise Jeggings,SO,Clean Light,,32.99,,"Cotton, recycled polyester, rayon, spandex",Yes,Low rise sits on the hip,Jegging,https://www.kohls.com/product/prd-7516530/,Juniors' SO® Curvy Low Rise Jeggings
Kohls,7516530,Juniors' SO® Curvy Low Rise Jeggings,SO,Medium,,32.99,,"Cotton, recycled polyester, rayon, spandex",Yes,Low rise sits on the hip,Jegging,https://www.kohls.com/product/prd-7516530/,Juniors' SO® Curvy Low Rise Jeggings
Kohls,7516530,Juniors' SO® Curvy Low Rise Jeggings,SO,Faded Black,,32.99,,"Cotton, recycled polyester, rayon, spandex",Yes,Low rise sits on the hip,Jegging,https://www.kohls.com/product/prd-7516530/,Juniors' SO® Curvy Low Rise Jeggings
Kohls,7516530,Juniors' SO® Curvy Low Rise Jeggings,SO,Med Tint,,32.99,,"Cotton, recycled polyester, rayon, spandex",Yes,Low rise sits on the hip,Jegging,https://www.kohls.com/product/prd-7516530/,Juniors' SO® Curvy Low Rise Jeggings
Kohls,7516530,Juniors' SO® Curvy Low Rise Jeggings,SO,Dark,,32.99,,"Cotton, recycled polyester, rayon, spandex",Yes,Low rise sits on the hip,Jegging,https://www.kohls.com/product/prd-7516530/,Juniors' SO® Curvy Low Rise Jeggings
Kohls,7390723,Juniors' Plus Size SO® High-Rise 90s Bootcut Jeans,SO,Light Destructed,,39.99,,Denim construction,No,High rise sits below the natural waistline,Bootcut,https://www.kohls.com/product/prd-7390723/,Juniors' Plus Size SO® High-Rise 90s Bootcut Jeans
Kohls,7390723,Juniors' Plus Size SO® High-Rise 90s Bootcut Jeans,SO,Lite Wash,,39.99,,Denim construction,No,High rise sits below the natural waistline,Bootcut,https://www.kohls.com/product/prd-7390723/,Juniors' Plus Size SO® High-Rise 90s Bootcut Jeans
Kohls,7390723,Juniors' Plus Size SO® High-Rise 90s Bootcut Jeans,SO,Marbled Medium,,39.99,,Denim construction,No,High rise sits below the natural waistline,Bootcut,https://www.kohls.com/product/prd-7390723/,Juniors' Plus Size SO® High-Rise 90s Bootcut Jeans
Kohls,7390723,Juniors' Plus Size SO® High-Rise 90s Bootcut Jeans,SO,Washed Black,,39.99,,Denim construction,No,High rise sits below the natural waistline,Bootcut,https://www.kohls.com/product/prd-7390723/,Juniors' Plus Size SO® High-Rise 90s Bootcut Jeans
Kohls,7390723,Juniors' Plus Size SO® High-Rise 90s Bootcut Jeans,SO,Dark,,39.99,,Denim construction,No,High rise sits below the natural waistline,Bootcut,https://www.kohls.com/product/prd-7390723/,Juniors' Plus Size SO® High-Rise 90s Bootcut Jeans
Kohls,7790955,Petite LC Lauren Conrad Super High-Rise Wide Leg Wildflower Denim Pants,LC Lauren Conrad,Unknown,39.99,44.99,true,"Lightweight, drapey denim for enhanced comfort",No,Super high rise sits on the natural waistline,Wide Leg,https://www.kohls.com/product/prd-7790955/,Petite LC Lauren Conrad Super High-Rise Wide Leg Wildflower Denim Pants
Kohls,6847726,Women's LC Lauren Conrad High Rise 5-Pocket Skinny Jeans,LC Lauren Conrad,Unknown,39.99,44.99,true,"70% cotton, 21% recycled polyester, 8% rayon, 1% lycra",Yes,High rise sits below the natural waistline,Skinny,https://www.kohls.com/product/prd-6847726/,Women's LC Lauren Conrad High Rise 5-Pocket Skinny Jeans
Kohls,7406281,Women's Nine West High-Rise Cuffed Wide Leg Jeans,Nine West,Unknown,,49.99,,Denim construction,No,High rise sits below the natural waistline,Wide Leg,https://www.kohls.com/product/prd-7406281/,Women's Nine West High-Rise Cuffed Wide Leg Jeans
Kohls,7709049,Plus Size LC Lauren Conrad Super High Rise Wildflower Denim Pants,LC Lauren Conrad,Last Lavender,39.99,44.99,true,"Cotton, elastane, Lycra sateen",Yes,Super high rise sits on the natural waistline,,https://www.kohls.com/product/prd-7709049/,Plus Size LC Lauren Conrad Super High Rise Wildflower Denim Pants
Kohls,7709049,Plus Size LC Lauren Conrad Super High Rise Wildflower Denim Pants,LC Lauren Conrad,Brown Sugar,39.99,44.99,true,"Cotton, elastane, Lycra sateen",Yes,Super high rise sits on the natural waistline,,https://www.kohls.com/product/prd-7709049/,Plus Size LC Lauren Conrad Super High Rise Wildflower Denim Pants
Kohls,2898457,Juniors' Plus Size SO® Low-Rise Bootcut Jeans,SO,,26.39,32.99,Yes,,Stretch,Low-Rise,Bootcut,https://www.kohls.com/product/prd-2898457/juniors-plus-size-so-embroidered-bootcut-denim-jeans.jsp,Upgrade your casual collection with these timeless Low-Rise Bootcut Jeans from SO.
Kohls,7911990,Plus Size Sonoma Goods For Life® Mid Rise Pull On Skinny Jeans,Sonoma Goods For Life,,34.99,39.99,Yes,,Stretch,Mid Rise,Skinny,https://www.kohls.com/product/prd-7911990/plus-size-sonoma-goods-for-life-mid-rise-pull-on-skinny-jeans.jsp,Mid-rise pull-on skinny jeans with stretch.
Kohls,5176293,Plus Size Nine West Slim-Cut Ankle Pants,Nine West,,27.99,34.99,Yes,,,,Slim,https://www.kohls.com/product/prd-5176293/plus-size-nine-west-slim-cut-ankle-pants.jsp,Slim-cut ankle pants from Nine West.
Kohls,5686123,Juniors' Plus Size SO® Mid-Rise Skinny Jeggings,SO,,26.39,32.99,Yes,,Stretch,Mid-Rise,Skinny,https://www.kohls.com/product/prd-5686123/juniors-plus-size-so-mid-rise-skinny-jeggings.jsp,Mid-rise skinny jeggings with stretch.
Kohls,7786618,Women's Apt. 9® Tummy Control Pull-On Straight Jeans,Apt. 9,,27.99,34.99,Yes,,Stretch,,Straight,https://www.kohls.com/product/prd-7786618/womens-apt-9-tummy-control-pull-on-straight-jeans.jsp,Tummy control pull-on straight jeans.
Kohls,5678470,Women's Sonoma Goods For Life® Adaptive Easy Dressing Mid-Waisted Straight Leg Jeans,Sonoma Goods For Life,,27.99,34.99,Yes,,Stretch,,Straight,https://www.kohls.com/product/prd-5678470/womens-sonoma-goods-for-life-adaptive-easy-dressing-mid-waisted-straight-leg-jeans.jsp,Adaptive Easy Dressing Straight Leg Jeans.
Kohls,7745491,Juniors' Plus SO® Low Rise Bootcut Jeans,SO,,26.39,32.99,Yes,,Stretch,Low Rise,Bootcut,https://www.kohls.com/product/prd-7745491/juniors-plus-so-low-rise-bootcut-jeans.jsp,Low rise bootcut jeans.
Kohls,7549092,Plus Size LC Lauren Conrad Super High Rise True Straight Jeans,LC Lauren Conrad,,39.99,44.99,Yes,,Stretch,Super High Rise,Straight,https://www.kohls.com/product/prd-7549092/plus-size-lc-lauren-conrad-super-high-rise-true-straight-jeans.jsp,Super high rise true straight jeans.
Kohls,7790923,Juniors' Apt. 9® Tummy Control Pull-On Bootcut Jeans,Apt. 9,,27.99,34.99,Yes,,Stretch,,Bootcut,https://www.kohls.com/product/prd-7790923/juniors-apt-9-tummy-control-pull-on-bootcut-jeans.jsp,Tummy control pull-on bootcut jeans.
Kohls,6125776,Women's LC Lauren Conrad Curvy Super High Rise Flare Jeans,LC Lauren Conrad,,35.99,44.99,Yes,,Stretch,Super High Rise,Flare,https://www.kohls.com/product/prd-6125776/womens-lc-lauren-conrad-curvy-super-high-rise-flare-jeans.jsp,Curvy super high rise flare jeans.
Kohls,4256003,Juniors' SO® High Rise Skinny Jeans,SO,,15.39,27.99,Yes,,Stretch,High Rise,Skinny,https://www.kohls.com/product/prd-4256003/juniors-so-high-rise-skinny-jeans.jsp,High rise skinny jeans from SO.
Kohls,7786619,Women's Apt. 9® Tummy Control Pull On Skinny Jeans,Apt. 9,,27.99,34.99,Yes,,Stretch,Mid Rise,Skinny,https://www.kohls.com/product/prd-7786619/womens-apt-9-tummy-control-pull-on-skinny-jeans.jsp,Tummy control pull on skinny jeans.
Kohls,7600780,Plus Size Nine West High Rise Tummy Control Denim Bootcut Jeans,Nine West,,27.99,34.99,Yes,,Stretch,High Rise,Bootcut,https://www.kohls.com/product/prd-7600780/plus-size-nine-west-high-rise-tummy-control-denim-bootcut-jeans.jsp,High rise tummy control bootcut jeans.
Kohls,7763235,Plus Size Nine West Pull-On Bootcut Jeans,Nine West,,31.99,39.99,Yes,,Stretch,High Rise,Bootcut,https://www.kohls.com/product/prd-7763235/plus-size-nine-west-pull-on-bootcut-jeans.jsp,Pull-on bootcut jeans.
Kohls,7506767,Petite LC Lauren Conrad High-Rise 5 Pocket Skinny Jeans,LC Lauren Conrad,,35.99,44.99,Yes,,Stretch,High Rise,Skinny,https://www.kohls.com/product/prd-7506767/petite-lc-lauren-conrad-high-rise-5-pocket-skinny-jeans.jsp,High-rise 5 pocket skinny jeans.
Kohls,7194488,Plus Size Simply Vera Vera Wang Mid-Rise Denim Shaping Leggings,Simply Vera Vera Wang,,27.99,34.99,Yes,,Stretch,Mid Rise,Skinny,https://www.kohls.com/product/prd-7194488/plus-size-simply-vera-vera-wang-mid-rise-denim-shaping-leggings.jsp,Mid-rise denim shaping leggings.
Kohls,7600805,Plus Size Nine West High Rise Tummy Control Straight Jeans,Nine West,,27.99,34.99,Yes,,Stretch,High Rise,Straight,https://www.kohls.com/product/prd-7600805/plus-size-nine-west-high-rise-tummy-control-straight-jeans.jsp,High rise tummy control straight jeans.
Kohls,7600139,Petite Nine West Pintuck Bootcut Denim Trousers,Nine West,,39.99,49.99,Yes,,,Mid Rise,Bootcut,https://www.kohls.com/product/prd-7600139/petite-nine-west-pintuck-bootcut-denim-trousers.jsp,Pintuck bootcut denim trousers.
Kohls,7121630,Juniors' Plus Size SO® High-Rise Tencel Cargo Jogger Jeans,SO,,31.99,39.99,Yes,,,High Rise,Jogger,https://www.kohls.com/product/prd-7121630/juniors-plus-size-so-high-rise-tencel-cargo-jogger-jeans.jsp,High-rise Tencel cargo jogger jeans.
Kohls,6847725,Women's LC Lauren Conrad High Rise 5 Pocket Skinny Jeans,LC Lauren Conrad,,39.99,44.99,Yes,,Stretch,High Rise,Skinny,https://www.kohls.com/product/prd-6847725/womens-lc-lauren-conrad-high-rise-5-pocket-skinny-jeans.jsp,High rise 5 pocket skinny jeans.
Kohls,7067812,Plus Size LC Lauren Conrad Super High Rise Plus Denim Pants,LC Lauren Conrad,,39.99,44.99,Yes,,Stretch,Super High Rise,Straight,https://www.kohls.com/product/prd-7067812/plus-size-lc-lauren-conrad-super-high-rise-plus-denim-pants.jsp,Super high rise denim pants.
Kohls,7721041,Women's Simply Vera Vera Wang Power Stretch Core Skinny Jeans,Simply Vera Vera Wang,,27.99,39.99,Yes,,Stretch,Mid Rise,Skinny,https://www.kohls.com/product/prd-7721041/womens-simply-vera-vera-wang-power-stretch-core-skinny-jeans.jsp,Power stretch core skinny jeans.
Kohls,7720643,Women's LC Lauren Conrad Feel Good High-Waist Super Skinny Jeans,LC Lauren Conrad,,31.99,39.99,Yes,,Stretch,Super High Rise,Skinny,https://www.kohls.com/product/prd-7720643/womens-lc-lauren-conrad-feel-good-high-waist-super-skinny-jeans.jsp,Feel good high-waist super skinny jeans.
Kohls,5684600,Juniors' SO® Adaptive Easy Dressing High-Rise Jeggings,SO,,19.59,27.99,Yes,,Stretch,High Rise,Skinny,https://www.kohls.com/product/prd-5684600/juniors-so-adaptive-easy-dressing-high-rise-jeggings.jsp,Adaptive easy dressing high-rise jeggings.
Kohls,7501331,Juniors' Plus Size SO® Bootcut Jeans,SO,,26.39,32.99,Yes,,Stretch,Mid Rise,Bootcut,https://www.kohls.com/product/prd-7501331/juniors-plus-size-so-bootcut-jeans-size-16.jsp,Bootcut jeans.
